pop,code,mpg,ha,category,brood_yr,nS,phos
Valley,SRVAL,Upper Salmon River,42.6649,control,1997,33,0
Valley,SRVAL,Upper Salmon River,42.6649,control,1998,100,0
Valley,SRVAL,Upper Salmon River,42.6649,control,1999,19,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2000,14,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2001,176,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2002,279,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2003,301,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2004,84,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2005,54,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2006,62,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2007,76,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2008,163,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2009,117,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2010,118,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2011,119,0
Valley,SRVAL,Upper Salmon River,42.6649,control,2012,120,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1957,406,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1958,269,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1959,113,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1960,204,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1961,584,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1962,302,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1963,868,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1964,622,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1965,562,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1966,1136,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1967,1434,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1968,1487,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1969,253,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1970,553,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1971,269,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1972,650,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1973,546,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1974,226,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1975,355,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1976,118,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1977,147,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1978,410,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1979,60,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1980,4,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1981,86,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1982,2,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1983,15,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1984,NA,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1985,11,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1986,46,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1987,36,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1988,42,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1989,29,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1990,44,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1991,24,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1992,27,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1993,20,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1994,2,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1995,NA,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1996,4,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1997,7,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1998,22,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,1999,2,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2000,20,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2001,96,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2002,93,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2003,160,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2004,29,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2005,11,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2006,7,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2007,NA,0
Yankee,SRYFS,Upper Salmon River,52.2566,control,2008,340,0.95
Yankee,SRYFS,Upper Salmon River,52.2566,control,2009,688,0.96
Yankee,SRYFS,Upper Salmon River,52.2566,control,2010,9,0.27
Yankee,SRYFS,Upper Salmon River,52.2566,control,2011,20,0
